Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,xem,atom,aave,sol,cro,xmr,eos,bsv,trx,ht,miota,theta,snx,neo,vet,luna,xtz,ftt,dash,grt,dai,busd,AVAX,cdai,ksm,sushi,mkr,ceth,egld,cel,fil,leo,ftm,comp,dcr,cusdc,cake,vgx,rvn,zec,zil,etc,uma,yfi,nexo,rune,hbtc,near,zrx,waves,icx,xsushi,ren,amp,stx,hbar,matic,mdx,btt,renbtc,chsb,algo,dgb,pax,iost,ont,nano,bat,zks,lrc,husd,omg,bnt,ust,zen,qtum,hot,npxs,xvs,enj,btmx,crv,sc,btg
2020-06-07,9662.858709,242.021640,17.544232,0.999134,0.086176,,0.203210,46.752591,4.348520,252.518556,0.079814,1.000370,,0.002584,9643.890451,5.413917,0.046571,3.067055,,0.625417,0.104504,67.704398,2.798089,194.581109,0.017016,4.454478,0.243184,0.270917,0.876530,11.801358,0.007304,0.211446,2.924127,2.975052,78.270581,,1.001166,1.000437,,0.020532,5.982713,,495.016828,4.839617,,0.252880,,1.246956,0.006395,,17.351062,0.021050,,0.045933,0.020034,52.849338,0.021268,6.863895,1.515362,,0.132261,0.149955,,,0.325225,1.149558,0.336794,,0.087608,,0.137399,0.044069,0.020641,,0.000325,,0.047940,0.237548,0.017287,1.000119,0.005334,0.577720,1.008201,0.236620,,0.072063,1.000272,1.707527,0.601078,,6.154359,1.846650,0.000637,0.000151,,0.201093,0.037833,,0.002739,9.281100
2020-06-08,9738.603357,244.226744,17.385585,0.999774,0.086404,,0.202932,46.585263,4.343474,253.122581,0.078629,1.000126,,0.002598,9754.988343,5.464517,0.046171,3.020155,,0.619375,0.107927,66.408908,2.806146,192.480764,0.018125,4.426874,0.240036,0.265868,0.897724,11.759761,0.007218,0.215205,2.882993,2.977240,77.935435,,1.002892,1.000192,,0.020501,5.518322,,542.400104,4.891748,,0.247296,,1.242583,0.006269,,17.153765,0.021040,,0.052694,0.020128,52.224407,0.022321,6.828658,1.455637,,0.130221,0.160746,,,0.322184,1.142618,0.333571,,0.089048,,0.138329,0.043831,0.020296,,0.000324,9662.743343,0.052703,0.232163,0.017177,1.000645,0.005156,0.570872,1.050957,0.234171,,0.087966,1.000285,1.695352,0.741187,,6.324912,1.804763,0.000628,0.000152,,0.196669,0.038935,,0.002657,9.253618
2020-06-09,9773.029513,246.212783,17.392401,1.000384,0.086459,,0.204054,46.401581,4.460626,254.865388,0.079850,1.002108,,0.002579,9779.357283,5.432095,0.045818,3.146911,,0.667681,0.108824,68.248754,2.786946,192.061951,0.017969,4.424022,0.240456,0.254421,0.924602,11.642534,0.007790,0.218627,2.943808,2.995388,77.618409,,1.001385,0.997963,,0.021012,5.679713,,555.474243,4.917205,,0.232209,,1.247237,0.006359,,17.553419,0.021052,,0.053338,0.020876,52.423528,0.021255,6.903139,1.544848,,0.121075,0.183168,,,0.319397,1.181355,0.334340,,0.085990,,0.146830,0.044044,0.020275,,0.000326,9662.743343,0.072077,0.234618,0.017283,0.997399,0.005256,0.573532,1.032745,0.255022,,0.082893,1.004902,1.685329,0.722347,,6.534146,1.823820,0.000637,0.000153,,0.205137,0.038329,,0.002662,9.268090
2020-06-10,9767.005317,243.849527,17.358029,0.999370,0.083127,,0.201269,45.896785,4.436612,254.524801,0.078237,1.000316,,0.002557,9726.628525,5.420171,0.046142,3.116130,,0.655419,0.117233,68.066236,2.751648,189.661298,0.017557,4.473423,0.246489,0.252685,0.936722,12.037182,0.008191,0.223098,2.902179,2.995553,77.516495,,1.002708,0.999622,,0.020529,5.888145,,696.559413,4.881958,,0.254472,,1.247170,0.006353,,17.435516,0.021057,,0.051982,0.020770,51.919098,0.024430,6.788151,1.591488,,0.128563,0.207187,,,0.346401,1.170969,0.332736,,0.086429,,0.146632,0.043456,0.020169,,0.000324,9759.981711,0.088869,0.240978,0.016522,0.999175,0.005452,0.600954,1.197647,0.251445,,0.089412,0.998609,1.649381,0.722441,,6.668518,1.809056,0.000637,0.000152,,0.201565,0.037557,,0.002694,9.192849
2020-06-11,9874.898682,247.541972,17.400270,1.000542,0.083571,,0.202800,46.655496,4.423398,257.165794,0.078828,0.999005,,0.002579,9883.806663,5.374089,0.047758,3.113218,,0.650362,0.115058,69.589381,2.755770,194.128543,0.017593,4.434613,0.250060,0.239795,1.075089,11.931993,0.009005,0.227138,2.888424,2.976968,78.197461,,1.002842,1.000441,,0.020528,5.844234,,668.196202,4.954003,,0.244997,,1.249300,0.006595,,17.345150,0.021050,,0.054125,0.021145,55.178036,0.027315,6.803770,1.449793,,0.131286,0.190128,,,0.386254,1.244979,0.361040,,0.096441,,0.151528,0.045063,0.021315,,0.000322,9826.698242,0.084469,0.246043,0.019432,1.000175,0.005692,0.604116,1.175614,0.250739,,0.109293,1.000340,1.650753,0.843134,,7.379205,1.861558,0.000639,0.000154,,0.208804,0.037606,,0.003018,9.336141
2020-06-12,9325.996856,232.000785,16.314760,0.999710,0.075478,,0.190110,43.464679,3.961107,235.400076,0.071267,1.001693,,0.002447,9297.767422,5.106029,0.042773,2.770095,,0.571998,0.105061,63.937090,2.523624,181.699446,0.015774,4.179838,0.223083,0.205828,0.999874,10.793045,0.008911,0.202340,2.624042,2.812201,72.335049,,1.003599,1.002164,,0.020598,5.569677,,610.418769,4.628434,,0.245557,,1.248395,0.006039,,15.841354,0.021062,,0.049417,0.019559,49.658002,0.025464,6.280793,1.292025,,0.123719,0.184248,,,0.334035,1.144224,0.320751,,0.088477,,0.137100,0.040127,0.019842,,0.000287,9261.264258,0.078872,0.233491,0.019998,0.999760,0.005145,0.539468,1.058579,0.222671,,0.086440,1.002222,1.512131,0.755665,,7.353236,1.693346,0.000579,0.000141,,0.185706,0.036255,,0.002649,8.498984
2020-06-13,9469.533298,237.593411,16.633167,1.000283,0.079414,,0.193412,44.708988,4.081707,240.717324,0.072886,1.001275,,0.002506,9455.051785,5.199816,0.044968,2.861570,,0.593356,0.108637,65.711859,2.596141,182.652637,0.016395,4.313690,0.224284,0.251044,1.074250,10.920591,0.009726,0.211399,2.668936,2.869328,73.306031,,1.001102,1.001215,,0.020508,5.509127,,591.213649,4.754712,,0.263877,,1.237354,0.006119,,17.267165,0.021071,,0.056806,0.020055,51.630233,0.026001,6.396973,1.358079,,0.126240,0.195526,,,0.357110,1.206282,0.330795,,0.097473,,0.160949,0.042154,0.020407,,0.000302,9442.667836,0.080437,0.230656,0.023774,1.002482,0.005639,0.555866,1.107157,0.229333,,0.103452,1.001433,1.553576,0.841060,,7.985693,1.741811,0.000606,0.000145,,0.191939,0.036668,,0.002785,8.621440
2020-06-14,9469.473456,238.293629,16.807733,0.999821,0.078962,,0.192781,45.117471,4.110818,240.946840,0.074086,1.000300,,0.002529,9449.580978,5.211017,0.045096,2.873288,,0.608810,0.109020,66.533480,2.602852,182.408477,0.016732,4.299258,0.228178,0.252571,1.152191,11.077564,0.009564,0.213330,2.696153,2.889643,74.145093,,1.000603,1.000450,,0.020482,5.460827,,550.668730,4.766533,,0.243685,,1.242361,0.006698,,16.879267,0.021058,,0.064363,0.020508,52.840136,0.022748,6.488108,1.354666,,0.128505,0.234841,,,0.362196,1.246011,0.338455,,0.101779,,0.162657,0.042385,0.020637,,0.000312,9424.069617,0.083639,0.233068,0.021211,0.999743,0.006039,0.572810,1.130091,0.232548,,0.101717,1.000453,1.618650,0.823220,,8.203555,1.780398,0.000613,0.000154,,0.190715,0.038169,,0.003188,8.803083
2020-06-15,9345.960908,232.112520,16.571572,0.998945,0.076497,,0.190386,44.070121,3.948799,237.665279,0.070813,0.999952,,0.002494,9342.876215,5.102172,0.043630,2.758196,,0.586183,0.111438,65.469726,2.566183,179.127291,0.016182,4.205395,0.221448,0.231037,1.140799,10.624636,0.008648,0.212085,2.588225,2.838553,72.679357,,1.012759,1.000840,,0.020741,5.385651,,507.963582,4.650008,,0.225786,,1.168728,0.006588,,16.042809,0.021090,,0.060191,0.019960,51.104322,0.023016,6.320946,1.262631,,0.125926,0.240258,,,0.357264,1.178183,0.322482,,0.100837,,0.143176,0.040987,0.020543,,0.000303,9256.483385,0.096281,0.232597,0.021475,1.000956,0.005620,0.550222,1.047362,0.223680,,0.093303,1.000451,1.566371,0.836372,,7.947725,1.723678,0.000589,0.000147,,0.180820,0.037060,,0.003007,8.599429
2020-06-16,9431.719262,231.017012,16.377796,1.001591,0.078265,,0.192108,43.794234,3.933409,235.900947,0.070969,0.999503,,0.002472,9432.644248,5.053134,0.043207,2.708459,,0.570331,0.110697,64.613506,2.531823,173.262939,0.016178,4.190668,0.218239,0.234839,1.091718,10.426563,0.009079,0.205011,2.624195,3.021530,71.935901,,1.008484,0.999356,,0.020631,5.276121,,549.519794,4.619720,,0.201602,,1.154670,0.006556,78.579316,15.730822,0.021042,,0.062841,0.019829,52.387500,0.025169,6.245330,1.253597,,0.126013,0.242054,,,0.345000,1.168227,0.314619,,0.115287,,0.142765,0.040719,0.020483,,0.000301,9350.327938,0.099987,0.226998,0.021984,0.999135,0.005524,0.539355,1.111234,0.222701,,0.091883,1.000280,1.502108,0.824247,,7.489704,1.678579,0.000587,0.000148,,0.178366,0.036792,,0.003430,8.502095
2020-06-17,9524.926617,235.288479,16.417565,0.999507,0.078944,,0.191128,43.850640,4.049472,237.203690,0.071215,1.000189,,0.002482,9541.593618,5.113404,0.043525,2.723379,,0.585099,0.113888,65.908119,2.551882,177.519828,0.016131,4.235457,0.219492,0.234615,1.122188,10.584313,0.009047,0.216778,2.612817,3.001868,72.514937,,1.004645,1.000194,,0.020580,5.571701,,540.974643,4.706433,,0.208438,,1.139937,0.006834,78.579316,15.829402,0.021053,,0.064993,0.021512,52.852707,0.025108,6.247563,1.308224,,0.148004,0.268956,,,0.343335,1.257912,0.315379,,0.117056,,0.142997,0.041581,0.020598,,0.000307,9478.167660,0.130479,0.235447,0.020760,1.001287,0.005893,0.561381,1.116652,0.224613,,0.091733,0.999690,1.527130,0.882010,,7.717584,1.733815,0.000587,0.000149,,0.179581,0.036867,,0.003972,8.588044
2020-06-18,9463.361414,233.863618,16.389423,1.000052,0.083357,,0.193172,44.044604,4.165076,240.348603,0.071779,1.001125,,0.002475,9504.972131,5.080653,0.044863,2.703987,,0.581848,0.115748,65.232858,2.566800,175.368074,0.016188,4.188320,0.225134,0.234285,1.098675,10.594404,0.009000,0.213314,2.674254,3.031190,72.370359,,1.010222,1.000651,,0.020678,5.428240,,540.065615,4.680319,,0.206946,,1.139838,0.006721,67.306386,15.800387,0.021076,,0.062069,0.021982,52.884941,0.023287,6.277414,1.304073,,0.150779,0.336738,,,0.342943,1.258983,0.323117,,0.116419,,0.146264,0.042596,0.020749,,0.000306,9480.664260,0.166030,0.243841,0.018555,1.001192,0.005693,0.565627,1.244122,0.224094,,0.089515,1.000922,1.514554,0.826899,,7.479517,1.707620,0.000585,0.000149,,0.173355,0.037506,,0.004042,8.581105
2020-06-19,9399.767217,231.684857,16.169047,0.999444,0.082059,,0.190417,43.500909,4.172694,236.266348,0.070618,1.000655,,0.002460,9393.434556,5.038240,0.044988,2.649413,,0.619998,0.115649,64.949546,2.538387,172.690583,0.016057,4.150901,0.223578,0.223380,1.158373,10.413438,0.008665,0.211335,2.665943,3.006076,71.513494,,1.010203,1.001142,,0.020679,5.495108,,525.258859,4.638756,,0.228500,,1.141255,0.007295,146.273372,15.169557,0.021088,,0.059879,0.021942,52.067777,0.020836,6.218447,1.464222,,0.162797,0.295422,,,0.331484,1.236651,0.325222,,0.120942,,0.148472,0.045464,0.020423,,0.000304,9366.170751,0.136453,0.239966,0.017334,1.000057,0.005735,0.579178,1.160742,0.218135,,0.090722,0.999916,1.480053,0.769027,,7.406610,1.684020,0.000577,0.000149,,0.177410,0.036528,,0.003936,8.516233
2020-06-20,9312.780104,228.959213,15.964316,0.999887,0.079767,,0.187222,42.810612,4.096384,233.225488,0.069412,1.001850,,0.002444,9289.620205,4.946188,0.044660,2.602486,,0.686092,0.116711,64.136369,2.521933,170.390325,0.015888,4.063190,0.219370,0.223502,1.379117,10.255363,0.008343,0.213164,2.626273,2.968649,70.040212,,1.009186,1.001742,,0.020651,5.301923,,515.614137,4.569843,,0.251949,,1.158625,0.007497,220.141816,15.437584,0.021116,,0.056752,0.021008,51.323629,0.018716,6.340963,1.308486,,0.171355,0.316156,,,0.331556,1.216402,0.319869,,0.123452,,0.141929,0.044180,0.020207,,0.000297,9273.377995,0.137731,0.232880,0.016756,0.998665,0.005850,0.567955,1.146595,0.217722,,0.093657,1.000693,1.457066,0.825491,,7.400771,1.674396,0.000568,0.000147,,0.172543,0.037115,,0.003791,8.480602
2020-06-21,9360.247968,228.869149,16.053768,0.999589,0.079354,,0.188675,43.590904,4.177212,232.624067,0.069915,1.000519,,0.002451,9361.601335,4.830702,0.044730,2.621796,,0.644598,0.119116,63.975585,2.534610,173.237294,0.015986,4.083943,0.217729,0.222191,1.382367,10.293523,0.008307,0.211776,2.615505,2.975266,71.042740,,1.007489,1.000120,,0.020638,5.527736,,520.316303,4.581774,,0.273246,,1.167346,0.007505,259.890673,15.341452,0.021076,,0.056707,0.020930,51.343563,0.019080,6.264936,1.351693,,0.174240,0.304370,,,0.348567,1.205557,0.319155,,0.118526,,0.139352,0.043836,0.022570,,0.000300,9342.141999,0.126464,0.231183,0.017187,1.000866,0.005995,0.566029,1.118014,0.231431,,0.090106,0.999942,1.470482,0.874565,,7.256940,1.681089,0.000575,0.000150,,0.170421,0.036824,,0.003767,8.582199
2020-06-22,9298.360829,227.791906,15.948152,1.000404,0.078341,,0.185410,42.963279,4.184104,229.944128,0.068527,1.000664,,0.002444,9321.357172,4.719343,0.044371,2.599835,,0.672748,0.118919,64.427074,2.510833,170.437869,0.015865,4.037499,0.217536,0.220908,1.401444,10.272956,0.008590,0.212236,2.580256,2.963825,70.117736,,1.007875,1.002363,,0.020632,5.651970,,511.163891,4.561356,,0.275396,,1.160704,0.007302,336.216323,15.309290,0.021104,,0.055345,0.020581,50.487423,0.019923,6.203589,1.670175,,0.185940,0.288543,,,0.346736,1.202652,0.317655,,0.114762,,0.142451,0.043449,0.021372,,0.000301,9283.944692,0.130871,0.231305,0.017157,1.001327,0.005987,0.583293,1.076969,0.241039,,0.090532,1.000758,1.451885,0.846406,,7.099735,1.729093,0.000568,0.000149,,0.170357,0.037290,,0.003550,8.528408
2020-06-23,9678.683209,243.364710,16.493463,0.999935,0.083609,,0.190035,44.376074,4.475600,241.332502,0.071909,0.999796,,0.002478,9741.953292,5.201438,0.045377,2.691359,,0.727173,0.124770,66.088584,2.587943,177.747372,0.016384,4.265501,0.231486,0.241661,1.500108,10.799298,0.009266,0.209974,2.680133,3.061795,72.409909,,1.005842,1.000550,,0.020582,5.848921,,523.006100,4.865076,,0.312319,,1.153221,0.007033,280.304398,15.660370,0.021037,,0.054366,0.021255,53.533722,0.020075,6.375846,1.757967,,0.199690,0.302161,,,0.355304,1.228677,0.324994,,0.143364,,0.145560,0.043833,0.022052,,0.000313,9684.206492,0.146214,0.238820,0.021018,1.000631,0.006740,0.641314,1.141530,0.244238,,0.087399,0.999758,1.623410,0.940772,,6.934034,1.837517,0.000591,0.000152,,0.176801,0.039206,,0.003389,8.827852
2020-06-24,9624.684292,243.079482,16.376323,0.999711,0.082765,,0.188292,44.138455,4.795879,240.348989,0.070964,1.000789,,0.002475,9620.196482,5.109738,0.045423,2.763625,,0.706734,0.124573,66.803780,2.567995,177.883892,0.016466,4.246348,0.228419,0.256318,1.573601,10.905537,0.008905,0.210243,2.781249,3.039070,74.031499,,1.006407,1.000997,,0.020612,5.859214,,502.544973,4.862549,,0.296354,,1.161311,0.007032,241.568239,16.043386,0.021058,,0.054721,0.021369,58.084610,0.019369,6.370521,1.923473,,0.195575,0.317194,,,0.363516,1.240916,0.322870,,0.155100,,0.149621,0.042118,0.022633,,0.000307,9574.259365,0.146296,0.248341,0.020332,1.001520,0.006539,0.628227,1.113587,0.257377,,0.084711,1.001580,1.568139,1.169808,,7.054588,1.791593,0.000583,0.000158,,0.181738,0.038613,,0.003533,9.008172
2020-06-25,9288.061774,234.564985,15.994267,1.000984,0.082502,,0.183930,42.585307,4.705963,232.733429,0.068991,1.000000,,0.002420,9303.432970,5.095840,0.042966,2.677318,,0.736245,0.117801,64.782787,2.499669,172.913861,0.015944,4.289760,0.220129,0.245157,1.918063,10.482620,0.008978,0.206140,2.626837,2.946484,72.278193,,1.007904,1.000124,,0.020633,5.569166,,483.571018,4.698648,,0.284266,,1.176034,0.006501,209.065452,15.800401,0.021079,,0.053086,0.020386,55.117899,0.019530,6.211336,2.095290,,0.182587,0.346413,,,0.343746,1.190781,0.316802,,0.170378,,0.140899,0.041600,0.022261,,0.000299,9258.603708,0.138025,0.238885,0.018942,0.999338,0.006338,0.608223,1.057713,0.249480,,0.079832,1.002665,1.514842,1.250530,,6.642234,1.734539,0.000570,0.000147,,0.175251,0.037534,,0.003142,8.614213
2020-06-26,9258.667161,232.648703,15.913796,1.000437,0.081623,,0.183524,42.383344,4.807738,232.462869,0.067701,1.000612,,0.002410,9262.923849,5.170449,0.042482,2.622653,,0.712689,0.116281,64.336970,2.482618,172.417306,0.015928,4.223703,0.220329,0.237072,1.871609,10.347611,0.008924,0.203410,2.584674,2.932403,71.178591,,1.003260,1.001417,,0.020563,5.535605,,462.691008,4.655315,,0.330014,,1.200798,0.006593,229.969686,15.148609,0.021076,,0.049805,0.019868,55.966946,0.018876,6.158036,2.264882,,0.193554,0.388547,,,0.335838,1.184651,0.310858,,0.159545,,0.138392,0.040702,0.021644,,0.000299,9222.952026,0.127211,0.235750,0.019200,1.000546,0.006154,0.630277,1.082796,0.268853,,0.075863,1.000412,1.473366,1.157223,,6.757722,1.717784,0.000559,0.000146,,0.169500,0.037643,,0.002987,8.515748
2020-06-27,9166.486360,229.636526,15.760714,0.999167,0.080633,,0.182780,43.140899,4.682124,230.627399,0.067059,1.000902,,0.002358,9172.964669,5.114025,0.041891,2.622575,,0.740721,0.114659,64.025659,2.482181,168.236142,0.015850,4.208011,0.214903,0.231968,1.894357,10.205304,0.008933,0.203648,2.482108,2.910172,70.726189,,1.002878,1.001439,,0.020570,5.427930,,455.040416,4.595710,,0.367761,,1.225192,0.006364,262.042901,14.705663,0.021086,,0.049130,0.019369,55.679115,0.017899,6.043267,2.302768,,0.199688,0.378105,,,0.351888,1.155169,0.299964,,0.152270,,0.138278,0.039412,0.020868,,0.000299,9144.537830,0.114368,0.221750,0.018627,1.000043,0.006135,0.642397,1.036866,0.272257,,0.086424,0.999778,1.458624,1.032138,,7.133482,1.677432,0.000558,0.000144,,0.160050,0.037124,,0.002888,8.409283
2020-06-28,9013.905565,221.026085,15.143047,0.999711,0.077455,,0.175894,41.112309,4.419106,216.448616,0.062824,1.001305,,0.002298,9021.073139,4.949937,0.040679,2.428831,,0.713355,0.112453,62.139645,2.334949,155.298708,0.015454,4.130195,0.203165,0.210704,1.683928,9.697929,0.008603,0.208894,2.324311,2.830203,66.931195,,1.004690,1.001532,,0.020625,5.490204,,442.212091,4.421904,,0.402578,,1.229838,0.005706,231.231097,14.030251,0.021097,,0.047029,0.018297,52.312510,0.015865,5.586522,2.228456,,0.185526,0.333242,,,0.332871,1.111526,0.281617,,0.140019,,0.123127,0.037303,0.019431,,0.000294,8986.570351,0.100262,0.204248,0.018060,0.999923,0.005542,0.596985,0.962762,0.271380,,0.074773,1.000719,1.383446,0.950746,,6.622932,1.584884,0.000533,0.000139,,0.153028,0.036015,,0.002691,8.016769
2020-06-29,9139.903276,225.122946,15.366039,1.000774,0.080320,,0.176999,41.399550,4.544616,222.716394,0.063982,1.002302,,0.002316,9122.720742,5.036632,0.041097,2.510540,,0.798760,0.119058,63.248569,2.369188,160.631599,0.015763,4.128457,0.208562,0.223893,1.811349,10.058832,0.008675,0.205198,2.365352,2.866783,67.739372,,1.005090,1.001185,,0.020589,5.996474,,449.355990,4.501107,,0.434421,,1.243134,0.006010,241.698187,14.292001,0.021060,,0.047913,0.018951,51.799472,0.017960,5.751173,1.922702,,0.194304,0.352332,,,0.332848,1.135689,0.287477,,0.149804,,0.131107,0.038309,0.020001,,0.000294,9090.021831,0.096243,0.206253,0.019847,1.002108,0.005612,0.593374,0.974972,0.264104,,0.075335,1.001096,1.410814,0.996486,,6.939211,1.616055,0.000539,0.000138,,0.156224,0.036500,,0.002881,10.112489
2020-06-30,9185.166541,228.205764,15.475919,1.000180,0.083778,,0.177597,41.888939,4.609761,225.109749,0.065241,1.000026,,0.002310,9179.398270,5.059286,0.041386,2.645487,,0.853127,0.126521,64.134844,2.383866,159.713614,0.016187,4.193760,0.214350,0.225963,1.809805,10.212732,0.008688,0.206423,2.411153,2.897759,68.939540,,1.004341,1.000634,,0.020573,6.246058,,452.959263,4.565465,,0.458406,,1.255745,0.005953,233.214124,14.284298,0.021068,,0.048694,0.018987,52.520214,0.018022,5.825450,1.822454,,0.195755,0.340924,,,0.345834,1.143011,0.296694,,0.154982,,0.134235,0.038441,0.019654,,0.000293,9127.278687,0.111896,0.212518,0.021127,1.000337,0.005607,0.598461,0.965624,0.261618,,0.074376,1.000808,1.471826,1.115286,,6.781804,1.670514,0.000543,0.000138,,0.171452,0.036764,,0.002893,10.408021
2020-07-01,9149.721997,225.592815,15.429637,1.000977,0.083108,,0.175701,41.210093,4.568729,222.328142,0.066981,0.999736,,0.002316,9155.406549,5.052586,0.041745,2.596633,,0.859296,0.125101,63.605687,2.368911,158.543229,0.016387,4.148779,0.226206,0.221450,1.951213,10.036154,0.008844,0.209151,2.359185,2.888674,68.268802,,1.009346,1.000371,,0.020675,6.616417,,454.937625,4.519520,,0.486022,,1.262562,0.006072,215.732277,14.115629,0.021073,,0.048795,0.018892,51.662232,0.017399,5.733970,1.915531,,0.209157,0.364570,,,0.335469,1.124791,0.289698,,0.146564,,0.132953,0.038396,0.018981,,0.000296,9133.810864,0.115353,0.207055,0.020806,0.999673,0.005527,0.575914,0.936279,0.251650,,0.074548,1.000179,1.470061,1.051017,,6.806009,1.643294,0.000533,0.000141,,0.168029,0.036590,,0.002824,10.353023
2020-07-02,9230.672999,230.661944,15.820081,1.000343,0.096099,,0.176740,41.747155,4.699572,223.729491,0.068441,1.000030,,0.002358,9227.485093,5.057346,0.042902,2.660393,,0.832459,0.126069,64.570504,2.377795,158.307048,0.016871,4.141006,0.229944,0.221760,2.314022,10.151072,0.009397,0.207668,2.397544,2.931555,68.299366,,1.014287,1.000776,,0.020761,7.448365,,446.052028,4.621794,,0.442451,,1.254296,0.005951,200.690677,14.217834,0.021056,,0.050894,0.018893,51.778700,0.017381,5.712754,2.088773,,0.229214,0.392557,,,0.336690,1.151955,0.299173,,0.145046,,0.134605,0.038836,0.018702,,0.000326,9193.355813,0.110727,0.212972,0.020311,1.000056,0.005691,0.582546,0.964072,0.256335,,0.079242,1.000249,1.468745,1.217074,,6.839782,1.657456,0.000548,0.000207,,0.172386,0.037108,,0.003064,10.407111
2020-07-03,9094.318072,226.574424,15.351367,0.999796,0.093249,,0.175210,41.023437,4.802258,219.735058,0.067759,0.999742,,0.002327,9093.542956,4.941115,0.041729,2.659502,,0.774611,0.123136,65.360675,2.358350,154.554883,0.016625,4.076410,0.229983,0.219412,2.459078,9.941368,0.009569,0.210196,2.332740,2.869451,66.697962,,1.007852,1.000711,,0.020693,7.951205,,440.034208,4.536076,,0.439753,,1.247115,0.008824,179.958107,14.001494,0.021071,,0.048555,0.018405,51.214147,0.017331,5.647467,2.103470,,0.219162,0.418520,,,0.343988,1.130322,0.318865,,0.152903,,0.131125,0.037955,0.018876,,0.000328,9057.848874,0.104656,0.203545,0.020142,1.000261,0.005448,0.561377,0.924442,0.242355,,0.083094,1.000836,1.418602,1.286839,,6.538190,1.649397,0.000551,0.000211,,0.167220,0.036872,,0.002957,9.439774
