Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,atom,xem,sol,aave,cro,eos,xmr,bsv,ht,trx,miota,theta,luna,neo,snx,vet,xtz,ftt,dai,dash,grt,busd,cdai,AVAX,ksm,mkr,ceth,fil,egld,cel,leo,comp,sushi,dcr,cusdc,cake,zks,vgx,ftm,rvn,zec,etc,zil,uma,yfi,nexo,rune,zrx,hbtc,ren,mdx,near,icx,stx,waves,amp,iost,hbar,btt,xsushi,renbtc,chsb,pax,algo,dgb,ont,matic,bat,nano,lrc,husd,omg,bnt,ust,npxs,xvs,btmx,hot,zen,qtum,sc,btg,crv,flow
2020-10-19,212752326976.49,42730815492.79,4528416810.27,15839841300.26,3341653969.44,3790640346.14,10954294383.13,3121722246.74,4239277078.96,4618627567.88,1653075110.12,2735872028.04,658475452.66,329291126.36,1208118134.09,1319504976.30,1373264611.11,1018638039.97,96201418.30,386783462.08,2520695230.94,2409171061.81,2206698472.60,2971754655.82,1036459327.28,1858241265.58,757533008.01,666604106.62,141277429.95,1229783775.70,496952913.27,754373527.21,1621143811.27,334472691.52,912591980.19,657403697.92,,811477911.68,1255182011.56,101052321.94,278226781.23,523001384.83,347851836.83,547941026.33,109738274.19,445256951.92,1173590239.39,347593097.19,71144057.20,147485876.64,194815688.25,0.00,,25480010.09,65714097.87,92496842.79,661911085.68,608526145.16,208325281.24,505288209.65,459233850.38,82620581.74,119687827.46,280501748.30,,307348284.01,,0.00,219995233.57,151221536.50,307747612.19,0.00,92832920.46,178092257.93,226138602.15,,302233423.06,52189323.74,298556779.42,252479736.20,315974400.94,355105376.27,64540865.44,317064973.09,109034930.40,207179447.53,145104677.50,478064691.96,74448147.30,0.00,38549955.51,13170497.54,33850227.17,85156016.19,61237569.01,228001883.12,131856825.67,135742678.24,44075475.37,
2020-10-20,217391050812.66,42919073937.74,4422322858.35,15836240611.32,3394722568.41,3671134189.28,11127972262.12,3153880852.93,4240468471.24,4628210355.45,1777248357.94,2743403339.07,638986846.16,329815560.67,1240202736.28,1248415250.61,1312758533.85,1008950199.61,89483911.15,349516717.10,2279955068.01,2440337090.14,2241882774.73,2961913821.89,1020174904.77,1854310115.39,767969353.13,631085003.09,144005303.39,1239321081.05,466871531.85,739586926.47,1593745978.76,335155550.63,908877156.66,729816152.16,,799081260.73,1246318052.62,99287196.10,260949341.09,519601626.25,356546806.77,589652748.89,106511944.57,436418892.51,1184396012.87,397829075.45,67798852.03,148787359.87,204308012.98,0.00,,27849980.92,63015037.46,92755393.11,657233284.61,606502817.56,221327763.42,471038127.05,419932560.56,84492892.21,116705687.88,279554521.73,,285904952.06,,0.00,214410646.59,146641583.11,294302187.11,0.00,93301094.62,178141673.24,223517380.16,,306869278.09,52218958.65,310004086.64,243361845.98,311508229.15,358775869.96,62063891.15,317527826.37,111500796.65,203360412.92,153451483.27,467306514.21,70034016.10,0.00,38662380.16,12117975.42,32997918.84,85572097.33,58733865.66,226947237.27,125340408.01,136483926.68,40310699.51,
2020-10-21,220404884318.98,41623179886.80,4241175299.50,15885590091.44,3169112634.18,3604225667.85,11010364585.95,3081148705.06,3838228056.50,4468791695.29,1687271800.32,2737764421.02,574630017.22,328009972.91,1272670132.95,1305024538.63,1202611876.10,984279529.16,82488167.14,338764358.46,2208329265.64,2385276119.61,2090530905.99,2910316950.84,1010799947.24,1862153059.60,733285845.94,596692333.65,139736772.45,1193351199.30,462535828.02,698660019.73,1492386987.22,330861453.46,915037890.57,692305177.56,,804508471.43,1251522901.27,93294082.00,249860370.45,502387617.01,355361658.43,561260924.57,102207101.80,422392409.49,1188316375.55,366446170.29,62340010.59,143431617.67,210638068.72,20457503.75,,28296977.76,56916545.61,89708918.39,598137039.11,589883088.60,206158638.86,449523897.68,393166987.44,79814086.71,98985808.58,261134951.08,,250281919.36,,0.00,206352788.01,145861238.70,286321282.07,0.00,85792764.25,170798605.89,219380573.74,,320062448.75,50245145.25,324178869.97,230963373.73,293470577.72,329728928.05,59598806.92,309554672.02,117813969.41,187875489.20,170649020.31,440914217.18,59222376.41,0.00,36939783.09,10620649.75,32842645.66,91843463.33,56235018.49,220489775.75,115783635.10,131031274.93,36269281.82,
2020-10-22,236717318526.16,44137912522.42,4374680295.69,15988638518.27,3272372921.75,3812512446.05,11329214560.35,3477427334.43,4190900508.41,4777365173.91,1735965349.19,2793509638.93,590704390.91,331735170.67,1376266545.62,1364288876.84,1245551744.44,942996967.09,82144490.26,372534273.56,2106537281.75,2459511674.28,2142153565.33,3045777655.86,1039935987.34,1909678260.41,778871963.96,635102608.25,140331813.41,1287706683.68,446457878.13,733942372.35,1541392027.05,347171198.72,925408778.08,730420069.15,,791752496.72,1273862725.11,96953352.83,248567509.86,515236117.98,381767372.28,504058107.75,107276732.56,431701089.86,1199338641.35,367897826.59,66050278.23,151755507.85,206167886.31,19594134.34,,33641115.33,58999232.21,89956758.06,644205910.02,620399739.88,209093130.21,449087181.22,396537721.45,83713525.96,102633066.05,270237326.53,,286621510.08,,0.00,213313258.20,143612675.27,308300509.88,0.00,91845150.64,177358139.25,221569415.23,,336783565.01,51645102.60,350409031.39,241316746.76,293091659.48,347637531.32,62447481.66,318534879.61,117481629.31,196777764.24,199152852.80,456775811.39,63729781.80,0.00,37643749.38,14290931.84,34201503.17,94865378.30,57670589.22,234360650.14,126293985.64,138355379.81,38074811.05,
2020-10-23,240257678153.84,46776265907.29,4520768370.05,16037428575.94,3436167992.53,3939180404.08,11608695449.02,3569163510.65,4633980059.87,4970344844.08,1774394805.97,2788502061.45,613902134.45,336635193.73,1439146065.54,1326495203.00,1291242296.22,979244888.08,86559361.41,407048755.62,2010966939.52,2517885544.95,2255755282.10,3134682713.16,1060051844.24,1938752951.87,783809150.41,651612356.46,141880247.75,1313868423.22,492984619.77,786695632.33,1590092137.79,359958109.85,920335887.17,730135237.40,,742797844.99,1369506978.14,105613659.26,253455011.21,541981027.47,405339528.38,457773215.57,110795733.65,474322386.47,1216599925.59,393846485.35,66355300.29,161121731.79,217137380.50,21495587.00,,35696105.14,62849543.28,91543380.23,670746191.50,651438225.15,219387865.51,449405800.53,408712314.57,82348521.63,109023544.80,274265098.20,,296050923.27,,0.00,218441256.42,145243522.60,322201003.60,0.00,92996994.30,182812494.66,222883796.86,,334285815.37,50463189.29,379758733.78,252743069.69,313863366.02,351735707.25,66551346.30,328770603.12,118421544.24,201686011.72,232992441.02,487139745.36,63760573.33,0.00,39284939.28,12464196.08,35523130.99,95249736.13,60361106.20,240460208.08,126547654.32,139116983.94,40891633.00,
2020-10-24,239590543523.72,46233128841.05,4521344664.33,16147555998.35,3357855075.65,3933812312.37,11528694804.75,3640165704.84,4727827046.70,5007362977.52,1747377818.07,2761599310.14,608790596.94,336385839.29,1434112774.39,1236555503.79,1274819531.23,968565253.48,86992250.29,445445648.51,2106556497.77,2498284500.36,2255640785.14,3080657558.99,1047934326.65,1913992976.45,766576393.94,645220376.60,143058476.38,1277173856.37,479924434.56,792795657.44,1614618917.60,359727190.77,944023837.39,705379286.81,,737495517.15,1441744569.06,104209761.06,251257080.29,540845476.67,412915932.24,498912998.77,126876801.27,471525129.33,1216772094.17,398584406.11,66222306.40,152751215.04,237184416.14,23812255.38,,35623573.52,61094178.87,91682327.27,649769364.09,634284042.60,221840195.17,439225830.56,445470880.79,81693749.62,105604148.99,270812250.51,,298928201.64,,0.00,215301879.20,140941822.94,337403117.36,0.00,92136702.86,191269507.58,219275664.73,,324445159.30,51320398.51,381862627.55,247396776.84,300539785.58,345051552.59,65183189.95,328604732.56,115123821.58,200070047.50,230303962.12,493336704.85,61849712.26,0.00,38265741.22,11755467.45,33471003.24,91807380.82,59091923.70,235292619.80,122682672.16,136764987.49,38069036.69,
2020-10-25,242785151288.08,46625376044.80,4517960819.15,16243349991.75,3365354295.57,4020658006.78,11583185134.49,3881166098.31,4948877243.74,5098861981.29,1780662934.33,2791642605.42,594863487.49,334863453.18,1453942045.06,1261618433.84,1320557927.56,952922846.16,85097119.42,423701956.12,2130728617.53,2514466891.07,2288305936.38,3239686503.96,1050181909.58,1938329263.38,796441544.33,721443277.24,140873390.32,1291009905.78,478664863.58,795945814.30,1617037877.91,365000461.97,940605460.49,716637594.43,,746717730.35,1473181871.84,102615999.02,242816722.46,545330926.93,442032198.88,533304564.15,127211134.35,485841805.90,1217422104.42,409317190.37,65665067.64,153968223.54,255908252.02,22169481.03,,36079358.46,64479205.08,91750744.49,660708589.66,642227208.74,219404480.71,454475683.30,446188504.53,81560324.28,105632011.03,272686499.39,,288698553.06,,0.00,212964358.35,139291473.77,344066829.66,0.00,91500444.80,189608030.22,219913653.81,,330272231.61,52895240.55,384094921.19,247969974.78,291067175.07,349207173.13,67571590.35,327007629.75,115052675.53,194645047.69,235147442.48,488478311.06,61012114.72,0.00,39701083.49,13190053.21,34124339.84,92967154.86,59467395.23,237561465.20,126080035.29,138500888.21,37727107.36,
2020-10-26,241326618198.73,45985592948.89,4446242745.63,16280341319.82,3307344837.32,4012939180.81,11437584758.53,3864379173.69,4734578921.87,5031669614.55,1731237743.74,2812099248.13,582236710.65,336656207.20,1440037641.02,1271668427.95,1265517609.81,946776792.20,80166567.41,409503425.21,2027591989.56,2565153036.36,2324713789.65,3365017577.64,1033458610.75,1930893471.80,771601460.49,695369471.26,139672413.56,1258759112.46,477257950.48,764328050.31,1577644534.55,359990449.29,941736520.21,693968797.29,,756505400.73,1474975763.78,101220228.00,239687910.03,530922179.92,441898096.72,831426219.03,134066712.58,485386906.10,1219835637.23,394410588.94,62350345.16,153367286.47,252041276.79,18602541.61,,38166576.73,60535520.53,90174278.66,647321570.33,645029166.95,214180241.89,432658377.88,428694473.24,80292196.79,99348652.48,266152104.45,,276979396.22,,0.00,212568324.89,132213227.10,328985905.45,0.00,90210529.58,187515474.62,216132904.47,,327331161.70,50228264.31,387659186.90,243430947.28,292177977.44,342769080.62,65905778.93,319432970.06,111887733.03,197672554.48,235075233.92,470449598.40,59057002.52,0.00,37938224.06,13271892.49,33383176.57,90386277.51,58125855.97,229489360.45,121886976.25,137995549.66,34425995.75,
2020-10-27,242141178089.61,44537523611.83,4603816454.74,16338115218.76,3213691939.61,4329655077.18,11251937997.82,3739148708.27,4577557315.30,4812041196.34,1695206386.13,2780171009.46,569460992.15,339025558.38,1479585516.91,1280141656.38,1225755571.95,895079342.13,76352252.52,393954743.29,2003060062.80,2488058784.84,2344773049.80,3223961751.87,1029875453.75,1918513676.49,760754901.84,654451895.10,137832958.44,1206119679.60,466808593.43,740409306.07,1526103138.97,364178198.03,936683109.22,676483784.95,,735489861.78,1477110086.89,101700425.34,316929442.39,517425257.62,433679093.73,735842404.29,124898608.66,459412578.75,1236019023.34,388977159.40,62369512.71,149692954.40,241176373.55,17486229.43,,35424450.75,55262227.67,88371678.93,622109755.66,632227183.20,207675118.10,424514259.87,409849311.38,80742250.13,94339999.29,256006826.61,67367394.94,261015322.68,,0.00,206438358.88,129702275.97,317696863.68,0.00,88029764.28,179482142.75,208068953.99,,300602052.17,48238643.93,406780859.11,233065584.95,279493658.32,328546894.05,63572991.74,317427709.38,113362161.50,189108445.42,254336903.08,454145832.83,57615528.37,0.00,36907686.79,11937805.46,32976975.99,88103383.25,57935331.60,223818527.45,116723293.57,132138302.91,42056570.61,
2020-10-28,253004886697.36,45687568527.06,4683647247.11,16394460871.67,3199657282.27,4340749573.94,11442642257.78,3809443372.01,4673597738.38,4918910676.67,1706956720.05,2815626165.09,595487146.89,339492203.50,1559525611.89,1289249590.60,1221325186.42,869423835.08,78379682.65,384993994.55,2068706284.89,2528118766.72,2375796005.44,3249308510.90,1009650082.38,1933822218.97,769187196.31,653304095.48,140735269.81,1201203059.99,459942314.51,729288593.98,1557878736.49,372595777.87,951070597.91,691397080.86,,730795680.17,1468474479.03,101200482.43,308610385.87,531708576.24,445268768.40,810185443.24,123705757.38,474797201.42,1253210283.45,423271503.74,68439932.18,148138255.41,237785535.91,18429746.07,,34529256.63,54374992.30,86453845.11,629844964.04,634625109.94,208390187.11,398398959.74,402938334.60,89778421.69,93228858.42,258165182.41,67367394.94,264061779.41,,0.00,204524274.10,132219315.31,314748365.45,0.00,87990691.59,179895195.95,208471757.06,,308540309.70,48299132.25,404720233.47,230432469.46,268543817.83,324406532.64,60783264.84,317485072.03,107735150.82,184946385.78,255841761.43,451098332.76,55547213.22,0.00,36513048.01,11342774.14,33553560.49,89331283.42,55981360.37,225431592.32,119669775.74,132131145.38,62829401.15,
2020-10-29,245661872194.44,43943405500.51,4484041908.98,16441266715.72,3079262919.92,4034473421.21,11130573950.23,3671324591.61,4464204455.54,4984106423.09,1638791912.84,2845042314.16,563330287.03,328654738.80,1559584312.77,1267418310.77,1142272065.76,837610088.46,69484097.07,361862194.11,1873757300.06,2510484655.50,2240087076.63,3150819365.89,984224272.66,1926742846.24,744078090.09,622340907.10,140214504.23,1119178211.17,469444104.19,690511816.25,1494548427.07,347501787.52,949416508.71,664584802.56,,722349229.94,1462437268.84,99642110.96,282172610.06,493933718.48,430405694.78,789683425.65,113661312.62,460764784.78,1249229035.56,419943844.54,63866002.45,145085443.03,239919046.42,16999597.56,,32464826.34,47673291.21,82875536.92,587984988.55,615191044.63,200158637.79,396406543.26,377017557.90,92022059.54,86186796.39,241757348.81,67367394.94,244001382.69,,0.00,192448361.68,135608786.93,305803468.01,0.00,83304914.76,174385002.56,203366032.81,,298430589.19,46702226.00,406131691.91,220490523.85,291089428.45,303670527.75,64593361.28,288827403.85,101217768.72,166679762.76,260290663.66,429659331.16,46089367.13,0.00,35188881.13,10665166.51,32970371.34,85891961.13,54526353.78,213875455.29,112709847.58,127242434.08,51082028.71,
2020-10-30,249545455596.33,43798925859.12,4420211966.05,16516066040.11,2971056454.16,3764515251.52,10984724881.90,3611312421.42,4403972775.11,4960488101.69,1619347149.71,2889448405.18,536652174.16,328650433.63,1572238770.36,1278396237.22,1103661955.83,871797610.64,65484559.75,327515081.00,1904937096.09,2493551327.52,2202447959.90,3098985781.64,995675435.46,1904266072.57,719877122.17,592759715.63,137451072.90,1076275434.72,428425756.24,660243497.23,1449608394.05,356600188.08,944896121.24,655497434.56,,717832506.15,1387937521.89,92611506.84,269230974.37,485964405.96,437391485.69,785185480.03,106694348.69,471628843.75,1237454620.05,373804431.39,64254947.73,145451469.91,233998858.97,17804173.90,,35477766.83,42281282.37,84215920.79,589434326.17,628853312.40,198641471.94,399403002.67,327050326.08,91537344.61,84652014.01,241115733.34,67367394.94,226462548.13,,0.00,192409607.68,126467067.93,302527512.72,0.00,82371777.47,171404045.23,199790281.74,,292653726.19,48180999.77,415720392.41,206313721.75,274596000.58,351424783.28,59287777.19,282203144.29,102722482.10,155776376.46,273810908.17,404629004.84,41235011.24,0.00,35684520.77,10872458.30,33412550.72,84505855.34,57214120.44,209425351.93,116732742.38,125654897.64,46388646.28,
2020-10-31,250845436637.92,43341298725.50,4216701943.86,16532183807.74,2901306193.74,3791580626.38,10810777275.30,3543136809.23,4339545056.93,4860998500.82,1604963483.26,2886046069.21,509800102.67,328568259.10,1590056157.77,1224093154.94,1105097495.64,864972342.69,65971825.09,349536003.81,1770379287.21,2371276123.83,2190547973.43,3033025256.85,954804745.75,1836926363.88,713043880.94,609764384.92,138509665.23,1047151740.72,406921279.90,655064175.42,1422135444.27,345959658.13,933332296.94,684102290.61,,710454432.73,1350838044.35,91254971.88,265572449.46,473725667.33,426844982.55,723733376.02,110647600.73,488615290.26,1239934439.77,359557000.46,60001794.03,144896159.74,233634662.21,17361602.85,,34045899.36,43310254.65,81715792.03,609070752.95,613004066.37,198795057.21,379198670.92,334305354.81,91721078.23,84265456.42,233085264.70,67367394.94,237349022.93,,0.00,184265687.25,135551159.02,321749188.56,0.00,82114689.49,170670907.57,192832781.74,,296356177.68,47361226.26,430451322.50,204262850.89,268612534.30,345843469.37,59512065.18,279670662.21,97646251.68,154438614.05,278021262.06,402154626.66,39579681.61,0.00,36055457.35,10453594.52,33686715.99,82600759.35,55647673.59,200456983.87,113158807.96,124547325.95,41175171.50,
2020-11-01,255329261020.62,43692767478.31,4195740161.80,16623463029.31,2891746978.33,3874741303.68,10856481131.01,3664534668.56,4386318369.52,4864602893.17,1624597150.19,2937044138.62,479933274.31,325251670.12,1617630588.17,1239097873.03,1097747240.26,868331371.94,70310236.99,333092591.50,1783843222.38,2392706148.83,2240360306.35,3066399498.50,987682293.47,1851059113.00,702261900.78,608472932.69,138639280.51,1036539769.75,395423176.50,640220869.33,1479204817.88,342107972.86,934987784.25,685663855.16,,710338857.14,1359348888.72,89124828.89,272399555.31,476554395.83,432906895.14,790579447.54,105940574.98,511505547.09,1235116625.74,352945277.32,60476969.92,149619375.46,227706248.24,17477467.23,,34581774.94,42132781.03,83388366.52,603064676.31,612007918.85,199570961.57,373546661.59,314645012.09,98940353.34,86596744.75,233452047.86,,250706024.95,,0.00,181841757.03,142043571.63,321494345.89,0.00,81260077.48,169054781.42,198819973.25,,299966211.28,46410738.58,430095677.97,199840941.46,268621410.97,343440802.86,58765032.26,275726677.65,99359496.88,168964022.46,277848772.06,408826229.79,39392106.87,0.00,36430183.04,9808756.64,33973730.90,83823409.92,57672180.90,201909004.22,112535786.20,124931655.02,43508746.71,
2020-11-02,254260250527.50,44687833549.99,4189298124.87,16616270865.38,3039022598.46,3895006456.47,10850086644.81,3645413637.97,4505756151.28,4964950878.78,1639713205.12,2935020080.82,505102350.91,326802903.11,1608886918.82,1251982772.88,1127995336.94,884985236.13,73223097.97,344380625.59,1774914308.21,2378210713.63,2247877179.83,3052924362.74,967037678.30,1840588921.38,696478393.76,610884738.48,137193779.78,1048871604.75,379356748.75,678407680.01,1485107272.93,335440401.47,945481140.44,670295921.66,,708951249.00,1368578844.15,90268828.11,288420191.01,489743896.02,443507531.30,824027456.29,111011759.32,513312736.25,1231549194.22,365326266.50,60651976.78,150303971.04,223520936.01,16253210.55,,33210934.45,40716740.56,81978497.01,599817279.00,605804567.58,202402324.67,379466412.32,318612347.09,97967127.04,84019696.02,241440957.76,,234411974.00,,0.00,192928622.83,140649054.48,321799046.54,0.00,83108741.05,175915828.43,195201134.20,,298255168.56,47017466.84,434214935.31,206189031.33,277417327.18,348486684.33,60363334.23,281343264.07,98759112.49,178875100.46,277925295.48,439680687.85,40340360.27,0.00,36876952.72,9817067.95,34963771.01,84394183.98,57098594.60,206250539.33,112253060.87,124608939.92,42153505.14,
